district,name,cuisine,amenity,lat,lon
Quan 10,Unknown,unknown,cafe,10.7876352,106.6630698
Quan 10,Nhà Hàng San San,unknown,restaurant,10.7909994,106.664387
Quan 10,Thịt chó,unknown,restaurant,10.785952,106.6631918
Quan 10,Unknown,unknown,fast_food,10.7860776,106.6637419
Quan 10,Night Time Food Stalls,unknown,fast_food,10.7832393,106.6711962
Quan 10,Pizza Hut,pizza,restaurant,10.7873014,106.6637587
Quan 10,Bò Né,steak;vietnamese,fast_food,10.790706,106.6643434
Quan 10,Night Food Stall,unknown,fast_food,10.7874143,106.663505
Quan 10,Unknown,unknown,fast_food,10.7913027,106.6619674
Quan 10,Unknown,unknown,restaurant,10.79106,106.662053
Quan 10,Unknown,unknown,fast_food,10.7911248,106.6618977
Quan 10,Unknown,unknown,restaurant,10.7910537,106.6618655
Quan 10,Cà Phê Yoyo Acoustic,unknown,cafe,10.777269,106.6899754
Quan 10,Nhà Hàng Cơm Chay,unknown,restaurant,10.7848645,106.6626838
Quan 10,Nhà Hàng Broken Rice Meals,unknown,restaurant,10.7881045,106.6644754
Quan 10,Nhà Hàng Roasted Dogs,unknown,restaurant,10.7871367,106.6643589
Quan 10,Nhà Hàng Song Ngư,unknown,restaurant,10.7726596,106.6896406
Quan 10,Cà Phê FM,unknown,cafe,10.7787422,106.6626231
Quan 10,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7882519,106.6852952
Quan 10,Unknown,chinese,restaurant,10.7525533,106.6703103
Quan 10,Nhà hàng Baoz Dimsum,chinese;breakfast,restaurant,10.7531751,106.6696534
Quan 10,Cà Phê Snob,unknown,cafe,10.7700226,106.6862092
Quan 10,Unknown,unknown,cafe,10.7873643,106.6603004
Quan 10,Nhà Hàng Gà Cơ Bắp,unknown,restaurant,10.7861286,106.6713635
Quan 10,Nhà Hàng Nướng BBQ,unknown,restaurant,10.7782143,106.6807768
Quan 10,Cơm Tấm 419,unknown,restaurant,10.759614,106.6789833
Quan 10,Cơm Tấm 419,unknown,restaurant,10.7582104,106.6769392
Quan 10,Unknown,unknown,cafe,10.7671135,106.6893947
Quan 10,Cà Phê Nguyên Chất,unknown,cafe,10.7919166,106.672422
Quan 10,Unknown,unknown,restaurant,10.7637321,106.6562365
Quan 10,Quán Lẩu Bàu Sen,vietnamese;grill,restaurant,10.7576984,106.678182
Quan 10,Unknown,unknown,restaurant,10.7638667,106.6774968
Quan 10,Mì Quảng Cô Lý,unknown,restaurant,10.7913998,106.6740218
Quan 10,法國麵包,unknown,restaurant,10.7566907,106.6761001
Quan 10,Thiêm Huy Mì Gia,unknown,restaurant,10.7551247,106.6727659
Quan 10,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7681926,106.6675924
Quan 10,McDonald's,burger,fast_food,10.7684342,106.6679947
Quan 10,Unknown,vietnamese;tea;local;breakfast;chinese,restaurant,10.7599564,106.6530017
Quan 10,Unknown,chinese,restaurant,10.7523767,106.6670309
Quan 10,Unknown,unknown,cafe,10.7868432,106.6636179
Quan 10,Unknown,unknown,cafe,10.7863836,106.6633997
Quan 10,Unknown,regional,restaurant,10.7829757,106.6603455
Quan 10,Really Amazing Duck,unknown,fast_food,10.7628938,106.664532
Quan 10,Unknown,unknown,cafe,10.7886001,106.6565115
Quan 10,Unknown,unknown,cafe,10.7879163,106.6564337
Quan 10,Cà Phê KDK,unknown,cafe,10.786663,106.6561711
Quan 10,Unknown,unknown,restaurant,10.7856343,106.6570578
Quan 10,Unknown,regional,fast_food,10.7850017,106.6585667
Quan 10,Unknown,regional,fast_food,10.7851875,106.6584616
Quan 10,Unknown,unknown,cafe,10.7857492,106.6579519
Quan 10,Quán Bún Đậu Nhà Tôi,unknown,restaurant,10.7534575,106.673872
Quan 10,Unknown,coffee_shop,cafe,10.7728466,106.6906426
Quan 10,Starbucks,coffee_shop,cafe,10.7765973,106.6836767
Quan 10,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7759148,106.6853912
Quan 10,Bánh Mì Hòa Mã,unknown,restaurant,10.7703143,106.6817473
Quan 10,Unknown,unknown,cafe,10.7682417,106.6842178
Quan 10,Hanuri,korean,fast_food,10.7756575,106.6872429
Quan 10,Unknown,unknown,cafe,10.7799587,106.6869395
Quan 10,Unknown,vietnamese,restaurant,10.7585206,106.6709219
Quan 10,Cà Phê T’s,unknown,cafe,10.7909622,106.6723935
Quan 10,Nhà Hàng May And Lounge,unknown,restaurant,10.7711838,106.6896281
Quan 10,Thuận Tuấn,international,restaurant,10.7854835,106.6813645
Quan 10,Nhà Hàng Dinh Y,vietnamese,restaurant,10.7663544,106.6888404
Quan 10,King BBQ Buffet,korean,restaurant,10.771603,106.6698119
Quan 10,Cửa Hàng Bánh Tráng Mè,unknown,fast_food,10.7877135,106.6597965
Quan 10,Phở Phú Vương,unknown,restaurant,10.7959638,106.6659284
Quan 10,Cà Phê Today,unknown,cafe,10.7884038,106.6580522
Quan 10,Cà Phê Hùng Mập,unknown,cafe,10.7943037,106.662569
Quan 10,Unknown,unknown,restaurant,10.7933288,106.6626871
Quan 10,Unknown,unknown,cafe,10.791997,106.6641395
Quan 10,Cà Phê 1076,unknown,cafe,10.7927795,106.6624913
Quan 10,Unknown,unknown,cafe,10.7900946,106.6612266
Quan 10,Unknown,unknown,restaurant,10.7883109,106.6594537
Quan 10,Unknown,unknown,restaurant,10.788303,106.6594
Quan 10,Trà Sữa Bubble House,unknown,cafe,10.7925062,106.6779109
Quan 10,Cơm Tấm Sườn Chéo,unknown,restaurant,10.79202,106.6779386
Quan 10,Cà Phê BoBaPop Taiwan Lattea,unknown,cafe,10.7873053,106.678563
Quan 10,Unknown,unknown,cafe,10.7837768,106.6786432
Quan 10,Cà Phê Bon,unknown,cafe,10.7626193,106.6706383
Quan 10,Unknown,unknown,cafe,10.7626958,106.67061
Quan 10,Unknown,unknown,cafe,10.7660692,106.6697358
Quan 10,Nhà Hàng KingBBQ,korean,restaurant,10.7658219,106.6674187
Quan 10,Unknown,vietnamese,restaurant,10.7658531,106.6676506
Quan 10,Burger King,burger,fast_food,10.7672988,106.667094
Quan 10,Cà Phê Mosskafe,unknown,cafe,10.7680764,106.6671904
Quan 10,Cà Phê Saigon,unknown,cafe,10.7700349,106.6662467
Quan 10,Cửa Hàng Bánh Mì Hà Nội,unknown,restaurant,10.775821,106.6671148
Quan 10,Cà Phê Su Shi,unknown,cafe,10.7809955,106.6694159
Quan 10,Highlands Coffee,coffee_shop;vietnamese,cafe,10.7709971,106.6698176
Quan 10,Phúc Long,unknown,cafe,10.770752,106.6696741
Quan 10,Starbucks,coffee_shop,cafe,10.7703199,106.6701368
Quan 10,Trà Sữa Hot & Cold,unknown,cafe,10.7705333,106.6699142
Quan 10,Tealive,unknown,cafe,10.7710761,106.6696352
Quan 10,Royaltea,bubble_tea,cafe,10.7705939,106.6698283
Quan 10,Trà Sữa R&B,unknown,cafe,10.7704095,106.6698015
Quan 10,Cà Phê Bumba,unknown,cafe,10.7705438,106.6697586
Quan 10,Cà Phê Doraemond Tofu,unknown,cafe,10.7704648,106.6696191
Quan 10,Buffalo Wild Wings,wings,restaurant,10.7706888,106.6696459
Quan 10,Texas Chicken,chicken,fast_food,10.7706967,106.6695655
Quan 10,Nhà Hàng Al Fresco's,unknown,restaurant,10.7705728,106.6694099
Quan 10,Nhà Hàng Món Việt 88,vietnamese,restaurant,10.7705228,106.6694743
Quan 10,Nhà Hàng MK,unknown,restaurant,10.77042,106.6695789
Quan 10,Nhà Hàng Lẩu Hoàng Yến,hotpot,restaurant,10.7704859,106.6694797
Quan 10,Nhà Hàng Hoàng Yến Buffet,unknown,restaurant,10.7704543,106.6695226
Quan 10,Nhà Hàng Lẩu Mắm Bà Dú,seafood,restaurant,10.7704121,106.6696513
Quan 10,Lẩu Bò Vivu Sài Gòn,unknown,restaurant,10.7707915,106.6694823
Quan 10,Dairy Queen,ice_cream;burger,fast_food,10.7707994,106.6696084
Quan 10,The Pizza Company,pizza,fast_food,10.770694,106.6697211
Quan 10,Sumo BBQ,korean,restaurant,10.7708679,106.6696808
Quan 10,Nhà Hàng Hutong,hotpot,restaurant,10.7706822,106.6699517
Quan 10,Nhà Hàng Osaka Osho,japanese,restaurant,10.770528,106.6698042
Quan 10,Nhà Hàng Pastamania,italian,restaurant,10.7708205,106.669536
Quan 10,Nhà Hàng Shabu Ya,japanese,restaurant,10.7703778,106.6696111
Quan 10,Thai Express,thai,restaurant,10.7707915,106.6696728
Quan 10,Nhà Hàng Kohako Sushi,sushi,restaurant,10.7707625,106.6695252
Quan 10,Tasiki BBQ,korean,restaurant,10.7704885,106.6698605
Quan 10,Nhà Hàng Crystal Jade,unknown,restaurant,10.7707599,106.6693616
Quan 10,Nhà Hàng Khao Lao,unknown,restaurant,10.7707639,106.6698726
Quan 10,Trà Sữa Yu Tang,vietnamese,cafe,10.7707889,106.6697264
Quan 10,Nhà Hàng Kichi Kichi,hotpot,restaurant,10.7704543,106.6698793
Quan 10,Nhà Hàng Hải Sản Chang Kang Kung,seafood,restaurant,10.7707494,106.6695065
Quan 10,Nhà Hàng Sushi Kei,unknown,restaurant,10.7708996,106.6695065
Quan 10,Nhà Hàng Aka House,unknown,restaurant,10.770889,106.6696084
Quan 10,Nhà Hàng Seoul Garden,korean,restaurant,10.7706334,106.6698981
Quan 10,Nhà Hàng Dolpan Sam,unknown,restaurant,10.7704305,106.6698659
Quan 10,Nhà Hàng Gogi Hose,korean,restaurant,10.770694,106.6693616
Quan 10,Lotteria,burger,fast_food,10.7703989,106.669764
Quan 10,Jollibee,burger,fast_food,10.7707599,106.6694019
Quan 10,Cà Phê Hill Street,unknown,cafe,10.7703805,106.6696674
Quan 10,Nhà Hàng Nihao,unknown,restaurant,10.7704095,106.6698498
Quan 10,Nhà Hàng Nam Bento,unknown,restaurant,10.770449,106.6699276
Quan 10,Nhà Hàng Aka Sushi House,sushi,restaurant,10.7706334,106.6694555
Quan 10,Nhà Hàng Hotpot,unknown,restaurant,10.7706282,106.669485
Quan 10,Bún bò Huế Chú Hà,vietnamese,restaurant,10.7716935,106.6856775
Quan 10,Quán Phở Hùng,vietnamese;asian,restaurant,10.764853,106.6876056
Quan 10,Quán Cơm Tấm Thuận Kiều,unknown,restaurant,10.769197,106.689399
Quan 10,Unknown,unknown,cafe,10.7641995,106.6872493
Quan 10,Nhà Hàng Tokyo Deli,japanese;sushi,restaurant,10.7692726,106.6697555
Quan 10,Domino's,pizza,fast_food,10.7617812,106.6683576
Quan 10,Unknown,tea;cake;coffee_shop,cafe,10.7671561,106.684144
Quan 10,Unknown,tea,cafe,10.7589753,106.6626409
Quan 10,Phở Bò Phú Gia,unknown,restaurant,10.7863243,106.6845743
Quan 10,Unknown,unknown,restaurant,10.7687959,106.690009
Quan 10,Lotteria,unknown,fast_food,10.7596558,106.661446
Quan 10,Jollibee,unknown,fast_food,10.7596013,106.6614645
Quan 10,Nhà Hàng Amazing Bún Thịt Nướng,unknown,restaurant,10.7720975,106.6859856
Quan 10,Nhà Hàng Cơm Nhiều Singapore,rice,restaurant,10.7711826,106.6700525
Quan 10,Cà Phê Trend'ora,unknown,cafe,10.7744725,106.6682706
Quan 10,Tea Time,unknown,cafe,10.7755232,106.6675269
Quan 10,Nhà Hàng Tân Hải Vân,chinese,restaurant,10.769362,106.6902884
Quan 10,Nhà Hàng Dì Năm Sa Đéc,regional;vietnamese,restaurant,10.7682523,106.6868828
Quan 10,Cà Phê Passio,unknown,cafe,10.7655414,106.6750252
Quan 10,Lotteria,burger,fast_food,10.767519,106.6740569
Quan 10,Cà Phê Tùng,unknown,cafe,10.7695426,106.6735634
Quan 10,Cà Phê Viva Star,unknown,cafe,10.7709681,106.6727762
Quan 10,Phở Hưng,unknown,restaurant,10.7724516,106.6724168
Quan 10,Nhà Hàng Đông Hồ Eden,unknown,restaurant,10.7736096,106.671824
Quan 10,Cà Phê HD,unknown,cafe,10.7735952,106.6715209
Quan 10,Trà Sữa R&B,unknown,cafe,10.7730866,106.6690265
Quan 10,Mì Cay Sasin,korean,restaurant,10.773632,106.668777
Quan 10,Trà Sữa Bobapop,unknown,cafe,10.7738086,106.6684096
Quan 10,Cà Phê The Factory,unknown,cafe,10.7739206,106.6685705
Quan 10,Unknown,unknown,cafe,10.7763513,106.6666929
Quan 10,Nhà Hàng Kichi Kichi,korean,restaurant,10.7773301,106.6661773
Quan 10,Unknown,unknown,fast_food,10.7617351,106.6748334
Quan 10,Cà Phê 003,unknown,cafe,10.7628194,106.6724449
Quan 10,Unknown,unknown,cafe,10.763224,106.6725134
Quan 10,Bánh Xèo Miền Trung,unknown,fast_food,10.7636547,106.6723967
Quan 10,Unknown,unknown,cafe,10.7638155,106.6723645
Quan 10,Sườn Trà Singapore,unknown,cafe,10.7664112,106.665067
Quan 10,Cà Phê Simplicity,unknown,cafe,10.7662225,106.6647282
Quan 10,Cà Phê Vika,unknown,cafe,10.7778709,106.6810988
Quan 10,Jollibee,burger,fast_food,10.7751044,106.6904933
Quan 10,The Coffee Bean & Tea Leaf,coffee_shop,cafe,10.7642634,106.6823171
Quan 10,The Coffee Bean & Tea Leaf,coffee_shop,cafe,10.7743178,106.6884686
Quan 10,Quán Miến Kỳ Đồng,unknown,restaurant,10.7830309,106.6821367
Quan 10,Quán Cơm Chay Trí Đức,vietnamese,restaurant,10.7566626,106.6781801
Quan 10,Trà Sữa Bocha,tea;vietnamese,cafe,10.7590965,106.6840063
Quan 10,Nhà Hàng Sushi MH,japanese;vietnamese;sushi;asian,restaurant,10.7591014,106.6839301
Quan 10,Unknown,coffee_shop,cafe,10.7589858,106.6828831
Quan 10,Cà Phê Vườn Thảo Mộc Nhật Nguyệt,unknown,cafe,10.7817169,106.6633569
Quan 10,Unknown,unknown,restaurant,10.7851485,106.678542
Quan 10,Unknown,unknown,cafe,10.7616305,106.6729961
Quan 10,Unknown,unknown,restaurant,10.759495,106.684174
Quan 10,Unknown,unknown,cafe,10.7639906,106.6678863
Quan 10,Unknown,unknown,cafe,10.7727725,106.6868547
Quan 10,Unknown,unknown,cafe,10.7643628,106.6679401
Quan 10,Unknown,unknown,cafe,10.7727417,106.6866856
Quan 10,Unknown,unknown,cafe,10.7728179,106.6868299
Quan 10,Quán Bánh Canh Phan Rang 128,unknown,restaurant,10.7855681,106.6663692
Quan 10,Unknown,unknown,restaurant,10.7753278,106.6899055
Quan 10,Unknown,unknown,restaurant,10.7643739,106.6679679
Quan 10,Bít tết Lục Nguyên,unknown,restaurant,10.7523968,106.6671581
Quan 10,Nhà Hàng Cơm Chay Mani,vietnamese,restaurant,10.7718307,106.6858164
Quan 10,Nhà Hàng Món Ăn Italian,unknown,restaurant,10.762322,106.674923
Quan 10,Nhà Hàng Denny's,unknown,restaurant,10.7620841,106.6751703
Quan 10,Cà Phê Điện,coffee_shop,cafe,10.7701347,106.6536889
Quan 10,Quán Cơm Tấm Đỗ Phủ,regional,restaurant,10.7878775,106.6772371
Quan 10,Cà Phê Aptea,unknown,cafe,10.7687698,106.6846285
Quan 10,Banh Canh Cua 14,unknown,restaurant,10.7593678,106.6802421
Quan 10,Unknown,unknown,cafe,10.7907959,106.6615984
Quan 10,Unknown,unknown,cafe,10.766087,106.6895514
Quan 10,Unknown,unknown,cafe,10.769221,106.6902387
Quan 10,Cà Phê Thống Nhất,unknown,cafe,10.7665978,106.6796218
Quan 10,Unknown,unknown,cafe,10.7889799,106.677309
Quan 10,Unknown,unknown,cafe,10.7775263,106.6898272
Quan 10,Unknown,unknown,cafe,10.7712337,106.6907569
Quan 10,Unknown,unknown,cafe,10.7730988,106.6887893
Quan 10,Nhà Hàng Hương Việt,vietnamese,restaurant,10.769572,106.6898831
Quan 10,Quán Cơm Chay Sala,andwich;vietnamese,restaurant,10.7730809,106.6891054
Quan 10,Quán Cà Phê Cheo Leo,unknown,cafe,10.7669052,106.6798031
Quan 10,Quán Phở 36,unknown,restaurant,10.7838758,106.6779339
Quan 10,Cà Phê 1 USD,unknown,cafe,10.7635051,106.6869405
Quan 10,Phở Hùng,unknown,restaurant,10.768855,106.6834375
Quan 10,Quán Ốc 379,vietnamese,restaurant,10.7631075,106.6651827
Quan 10,Unknown,unknown,cafe,10.7864769,106.6716952
Quan 10,Unknown,unknown,cafe,10.7726264,106.6908822
Quan 10,Unknown,unknown,restaurant,10.7692531,106.6890134
Quan 10,Unknown,unknown,restaurant,10.7660634,106.6880507
Quan 10,Unknown,unknown,cafe,10.7628048,106.6875243
Quan 10,Unknown,unknown,cafe,10.7869857,106.671798
Quan 10,Unknown,unknown,restaurant,10.7801563,106.6685154
Quan 10,Unknown,unknown,cafe,10.7700702,106.6885645
Quan 10,Pho Hien,unknown,restaurant,10.7641797,106.6873551
Quan 10,Unknown,unknown,cafe,10.7849905,106.6710519
Quan 10,Unknown,unknown,cafe,10.7796033,106.6675443
Quan 10,Unknown,unknown,cafe,10.7685342,106.6899441
Quan 10,Unknown,unknown,cafe,10.7685519,106.6896731
Quan 10,Unknown,unknown,restaurant,10.7679004,106.688726
Quan 10,bún đậu cầu gõ,unknown,restaurant,10.7677691,106.6886656
Quan 10,Gong Cha,bubble_tea,cafe,10.75829,106.6758914
Quan 10,Unknown,unknown,restaurant,10.758246,106.6757972
Quan 10,Unknown,unknown,restaurant,10.7608321,106.6829849
Quan 10,Unknown,unknown,cafe,10.7605538,106.6833626
Quan 10,Unknown,unknown,restaurant,10.7679478,106.6886435
Quan 10,Unknown,unknown,cafe,10.751948,106.6622353
Quan 10,Unknown,unknown,cafe,10.7584233,106.6766205
Quan 10,Unknown,unknown,restaurant,10.7601716,106.6805301
Quan 10,Unknown,unknown,cafe,10.760716,106.6833009
Quan 10,Unknown,unknown,restaurant,10.7599937,106.6835291
Quan 10,Unknown,unknown,cafe,10.7740013,106.6860182
Quan 10,Unknown,unknown,restaurant,10.7730777,106.6850342
Quan 10,Unknown,unknown,restaurant,10.7745071,106.6644629
Quan 10,Unknown,unknown,restaurant,10.7750676,106.6640468
Quan 10,Unknown,unknown,restaurant,10.7762135,106.6635764
Quan 10,Làng Nướng Nam Bộ,unknown,restaurant,10.7767582,106.6637863
Quan 10,Unknown,unknown,cafe,10.7774417,106.6648118
Quan 10,Unknown,unknown,restaurant,10.7774173,106.6643746
Quan 10,Unknown,unknown,cafe,10.7753271,106.6641044
Quan 10,Unknown,unknown,restaurant,10.7901611,106.6780593
Quan 10,Unknown,unknown,cafe,10.7583006,106.67352
Quan 10,Unknown,unknown,restaurant,10.7754378,106.6639331
Quan 10,Unknown,unknown,cafe,10.7733492,106.66492
Quan 10,Unknown,unknown,restaurant,10.7921058,106.6777446
Quan 10,Unknown,unknown,restaurant,10.7912203,106.6764474
Quan 10,Unknown,unknown,restaurant,10.791087,106.6768874
Quan 10,Unknown,unknown,cafe,10.7916136,106.6757201
Quan 10,Unknown,unknown,restaurant,10.7759309,106.6637454
Quan 10,Unknown,unknown,cafe,10.7917555,106.6753836
Quan 10,Unknown,unknown,cafe,10.7753472,106.6639221
Quan 10,Tous les Jours,unknown,cafe,10.7698803,106.6861584
Quan 10,Unknown,unknown,restaurant,10.7853571,106.6821444
Quan 10,33 Le's Garden,unknown,cafe,10.7801668,106.6898398
Quan 10,Unknown,unknown,restaurant,10.7601551,106.6853873
Quan 10,Unknown,unknown,cafe,10.7767789,106.6642038
Quan 10,Unknown,unknown,cafe,10.7916387,106.6753017
Quan 10,Unknown,unknown,restaurant,10.7870206,106.6791775
Quan 10,Unknown,unknown,restaurant,10.7837564,106.6854439
Quan 10,Unknown,unknown,restaurant,10.781989,106.6878379
Quan 10,Chang Thai Cafe & Bistro,unknown,restaurant,10.7800964,106.6899191
Quan 10,Unknown,unknown,cafe,10.7855784,106.6815399
Quan 10,Unknown,unknown,restaurant,10.786282,106.6795605
Quan 10,Unknown,unknown,restaurant,10.7861555,106.6806545
Quan 10,Unknown,unknown,restaurant,10.7853885,106.6820924
Quan 10,Unknown,unknown,cafe,10.7803537,106.6892553
Quan 10,Unknown,unknown,restaurant,10.7873281,106.6786287
Quan 10,Unknown,unknown,restaurant,10.7860952,106.6807471
Quan 10,Unknown,unknown,restaurant,10.7839643,106.6850717
Quan 10,Unknown,unknown,cafe,10.7839267,106.6856866
Quan 10,Unknown,unknown,cafe,10.7594226,106.6723793
Quan 10,Unknown,unknown,cafe,10.7611587,106.6767319
Quan 10,Unknown,unknown,restaurant,10.7646323,106.681182
Quan 10,Unknown,unknown,restaurant,10.7833608,106.6859804
Quan 10,Unknown,unknown,cafe,10.7644593,106.6810149
Quan 10,Unknown,unknown,cafe,10.7872519,106.6787525
Quan 10,Unknown,unknown,cafe,10.7600586,106.6734118
Quan 10,Unknown,unknown,restaurant,10.7637338,106.6798801
Quan 10,Unknown,unknown,restaurant,10.7642055,106.6806499
Quan 10,Unknown,unknown,restaurant,10.7649218,106.6814154
Quan 10,Unknown,unknown,restaurant,10.7677446,106.6855945
Quan 10,Unknown,unknown,restaurant,10.7951655,106.6669889
Quan 10,Unknown,unknown,cafe,10.7944515,106.6667907
Quan 10,Unknown,unknown,restaurant,10.7806901,106.6889455
Quan 10,Unknown,unknown,cafe,10.7661289,106.6894454
Quan 10,Unknown,unknown,restaurant,10.7619676,106.6759838
Quan 10,Unknown,unknown,restaurant,10.7647423,106.6812865
Quan 10,Nhà Hàng Phúc An Khang,unknown,restaurant,10.7653975,106.6820352
Quan 10,Buddha Chay,vietnamese,restaurant,10.7606123,106.6730074
Quan 10,Cafe ViEn,unknown,cafe,10.7639372,106.6804356
Quan 10,Unknown,unknown,restaurant,10.7917884,106.6675831
Quan 10,Unknown,unknown,cafe,10.7624608,106.6792052
Quan 10,Unknown,unknown,restaurant,10.7950264,106.6670086
Quan 10,Unknown,unknown,cafe,10.7908862,106.6667403
Quan 10,Unknown,unknown,cafe,10.7626491,106.6867166
Quan 10,Co Hoa,unknown,restaurant,10.7588745,106.6714475
Quan 10,Unknown,unknown,cafe,10.7673784,106.684369
Quan 10,Unknown,unknown,cafe,10.7871796,106.6720392
Quan 10,Unknown,unknown,cafe,10.7871363,106.6719093
Quan 10,Unknown,unknown,cafe,10.7625039,106.6790421
Quan 10,Unknown,unknown,restaurant,10.7664547,106.6825433
Quan 10,Nhà hàng 241,unknown,restaurant,10.7668464,106.6839392
Quan 10,Unknown,unknown,cafe,10.794273,106.6667075
Quan 10,Unknown,unknown,cafe,10.7901372,106.6665128
Quan 10,KFC (Việt Nam),fried_chicken,fast_food,10.7785438,106.6657253
Quan 10,Cá Viên Chiên 176,unknown,restaurant,10.7911552,106.6669301
Quan 10,Unknown,unknown,restaurant,10.7668202,106.683554
Quan 10,Unknown,unknown,restaurant,10.76785,106.6748476
Quan 10,Unknown,unknown,restaurant,10.7951425,106.667059
Quan 10,Unknown,unknown,cafe,10.7673849,106.6883933
Quan 10,Khè - Food Garden,unknown,restaurant,10.7675628,106.6882248
Quan 10,Unknown,unknown,restaurant,10.7678387,106.6880225
Quan 10,Unknown,unknown,restaurant,10.7681728,106.687439
Quan 10,Unknown,unknown,restaurant,10.7681358,106.6866835
Quan 10,Nem Nướng Oanh Vy,vietnamese,restaurant,10.7646006,106.6877956
Quan 10,Unknown,unknown,restaurant,10.7852475,106.6831486
Quan 10,Nhà Hàng Út Cà Mau,vietnamese;seafood,restaurant,10.7659641,106.6823741
Quan 10,Nhà Hàng Vườn Biển,unknown,restaurant,10.7823951,106.6874827
Quan 10,Bánh Cuốn Thiên Hương,unknown,restaurant,10.7722006,106.6753279
Quan 10,Quán Thiên Thiên Sủi Cảo,asian,restaurant,10.7581063,106.6526298
Quan 10,Nhà Hàng Ba Con Cừu,unknown,restaurant,10.7724078,106.6794545
Quan 10,Nhà Hàng Sky Garden BBQ,vietnamese;seafood,restaurant,10.7739421,106.6479596
Quan 10,Unknown,chinese,restaurant,10.7573619,106.6741393
Quan 10,Nhà Hàng Hai Lùn,seafood;grill,restaurant,10.7677103,106.65255
Quan 10,Nhà Hàng Founder Bak Kut Teh,malaysian,restaurant,10.7779146,106.6896614
Quan 10,The Coffee House,coffee_shop,cafe,10.7612507,106.6620435
Quan 10,Trà Sữa Hoa Hướng Dương,bubble_tea,cafe,10.7957282,106.6664559
Quan 10,Trà sữa TenRen,bubble_tea,cafe,10.7956492,106.6665753
Quan 10,Unknown,unknown,restaurant,10.7690425,106.6833598
Quan 10,Unknown,unknown,restaurant,10.7696108,106.6837139
Quan 10,Nhà Hàng Kimbap City,unknown,restaurant,10.7794535,106.680389
Quan 10,Unknown,unknown,restaurant,10.7524866,106.6697756
Quan 10,Nhà hàng Ếch Xanh,vietnamese,restaurant,10.7600848,106.6859042
Quan 10,Quán Ốc Chị Hồng,unknown,restaurant,10.7803951,106.6785501
Quan 10,Quán Cơm Tấm Xe Lửa,unknown,restaurant,10.7765184,106.6563046
